시도,시군구,사고년도,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023
시도,시군구,사고년도,승용차,승합차,화물차,특수차,이륜차,사륜오토바이(ATV),원동기장치자전거,자전거,개인형이동장치(PM),건설기계,농기계,기타/불명,승용차,승합차,화물차,특수차,이륜차,사륜오토바이(ATV),원동기장치자전거,자전거,개인형이동장치(PM),건설기계,농기계,기타/불명,승용차,승합차,화물차,특수차,이륜차,사륜오토바이(ATV),원동기장치자전거,자전거,개인형이동장치(PM),건설기계,농기계,기타/불명,승용차,승합차,화물차,특수차,이륜차,사륜오토바이(ATV),원동기장치자전거,자전거,개인형이동장치(PM),건설기계,농기계,기타/불명,승용차,승합차,화물차,특수차,이륜차,사륜오토바이(ATV),원동기장치자전거,자전거,개인형이동장치(PM),건설기계,농기계,기타/불명,승용차,승합차,화물차,특수차,이륜차,사륜오토바이(ATV),원동기장치자전거,자전거,개인형이동장치(PM),건설기계,농기계,기타/불명
서울,중랑구,사고[건],972,106,145,4,199,-,12,78,4,9,-,36,936,98,152,5,237,1,11,99,5,14,-,62,811,83,146,4,226,-,13,114,5,4,-,41,757,74,145,3,194,-,19,98,19,7,-,57,809,101,140,4,176,-,21,88,9,14,-,39,749,94,129,5,144,-,11,88,9,7,-,32
서울,중랑구,사망[명],4,1,2,1,1,-,0,1,0,0,-,0,4,2,0,0,1,0,0,2,0,2,-,1,2,1,0,0,0,-,0,1,0,0,-,0,3,1,0,0,1,-,1,0,0,1,-,0,5,1,1,0,2,-,0,0,0,1,-,0,2,1,1,0,3,-,0,0,0,0,-,0
서울,중랑구,부상[명],"1,412",126,183,4,258,-,14,80,4,12,-,42,"1,292",123,184,6,310,2,13,105,5,13,-,69,"1,167",92,193,4,305,-,15,125,5,4,-,42,"1,075",81,193,3,242,-,26,112,20,8,-,66,"1,131",139,175,8,241,-,25,101,9,18,-,43,"1,039",120,166,8,207,-,12,101,11,8,-,32
서울,노원구,사고[건],"1,104",99,97,3,118,-,13,86,1,18,-,30,"1,058",120,150,3,163,-,32,119,3,9,-,46,896,81,123,4,172,-,12,112,7,11,-,44,863,88,104,3,173,-,15,120,18,11,-,18,854,83,116,2,150,-,13,85,27,12,-,42,879,91,128,3,110,-,6,77,30,11,-,31
서울,노원구,사망[명],8,1,1,0,2,-,0,1,0,1,-,0,2,3,2,0,0,-,0,0,0,1,-,0,4,0,0,0,1,-,0,0,0,0,-,0,3,0,2,0,2,-,0,0,1,0,-,0,3,0,0,0,3,-,0,0,0,0,-,0,3,0,2,0,2,-,0,1,0,1,-,0
서울,노원구,부상[명],"1,632",139,147,3,138,-,18,88,1,28,-,33,"1,506",156,208,5,199,-,42,126,3,11,-,46,"1,305",107,176,5,220,-,13,121,8,16,-,45,"1,231",137,127,3,231,-,19,135,20,18,-,19,"1,255",107,158,2,190,-,19,89,28,19,-,46,"1,223",151,177,5,148,-,6,84,31,11,-,33
서울,광진구,사고[건],751,56,69,1,94,-,20,70,4,4,-,39,640,58,63,2,82,-,31,61,9,11,-,16,557,31,58,-,101,-,32,45,24,5,-,16,526,55,68,-,105,1,34,71,19,7,-,36,442,38,48,-,59,-,40,41,20,4,-,16,473,35,47,2,51,-,32,38,15,4,-,20
서울,광진구,사망[명],6,1,1,0,0,-,0,2,0,0,-,0,1,1,1,0,0,-,0,0,0,0,-,0,1,0,2,-,0,-,1,0,0,0,-,0,2,0,2,-,0,0,0,0,0,0,-,0,5,1,0,-,2,-,1,0,0,0,-,0,3,0,0,0,0,-,0,0,0,1,-,0
서울,광진구,부상[명],"1,030",77,94,2,117,-,24,72,5,9,-,44,902,83,73,3,109,-,35,65,10,19,-,17,775,51,70,-,115,-,39,48,25,6,-,16,743,64,85,-,137,1,39,79,22,8,-,38,637,57,62,-,73,-,51,45,20,5,-,16,614,36,63,6,64,-,35,40,17,4,-,20
서울,강북구,사고[건],746,112,92,2,161,1,18,41,1,7,-,35,750,125,113,3,204,-,2,57,1,3,-,19,621,91,100,-,193,-,18,38,3,9,-,14,554,91,90,1,185,-,12,56,16,6,-,6,607,108,98,5,146,-,13,41,3,3,-,20,561,95,103,1,113,-,29,45,10,6,-,9
서울,강북구,사망[명],7,3,1,0,0,0,0,1,0,1,-,0,0,0,1,0,4,-,0,2,0,0,-,0,2,0,0,-,1,-,0,0,0,0,-,0,3,0,1,0,1,-,0,0,0,1,-,0,3,0,1,0,1,-,0,0,0,1,-,0,2,2,0,0,1,-,0,0,0,0,-,0
서울,강북구,부상[명],"1,006",125,124,2,254,2,19,41,1,23,-,36,"1,061",158,136,4,260,-,2,62,1,3,-,19,831,115,130,-,251,-,22,43,3,11,-,14,724,113,119,1,242,-,15,59,18,5,-,6,754,123,118,6,180,-,14,42,7,2,-,20,716,112,125,1,142,-,47,47,11,7,-,9
서울,금천구,사고[건],616,77,80,3,101,1,4,25,-,11,-,14,518,94,99,3,120,-,2,40,5,14,-,25,471,75,84,5,100,-,5,36,7,9,-,18,501,83,77,1,105,-,3,30,3,9,-,15,506,92,89,4,80,1,11,30,8,6,-,17,506,97,97,3,77,-,13,38,15,8,-,22
서울,금천구,사망[명],3,0,2,0,0,0,0,0,-,1,-,0,4,1,2,0,1,-,0,1,0,0,-,0,4,0,1,0,0,-,0,1,0,0,-,0,5,1,5,0,3,-,0,1,0,0,-,1,3,2,1,1,0,0,0,0,0,2,-,0,2,0,3,0,2,-,0,0,0,0,-,0
서울,금천구,부상[명],861,161,114,3,131,2,4,26,-,10,-,14,813,153,123,5,161,-,2,48,5,18,-,25,644,103,117,7,127,-,5,42,10,11,-,18,730,113,109,3,146,-,4,32,4,11,-,15,736,109,109,6,110,1,16,34,9,5,-,17,742,146,118,3,112,-,15,46,19,9,-,22
